span,depth,xSectMax,objectClass,shape,mass,diameter,xSectMin,width,mission,vimpelId,cosparId,predDecayDate,cataloguedFragments,satno,height,xSectAvg,firstEpoch,active,name,onOrbitCataloguedFragments,constellationDiscosID
,,,Rocket Fragmentation Debris,,,,,,,,1973-086BA,6535-06-02,0,7058,,,1973-12-28,,Delta 300 fragmentation debris,0,
3.0,,6.77271026997976,Payload,Cyl + 2 Pan,743.31,2.0,3.14159265358979,,Defense Communications,,1976-098A,2259-05-28,0,9443,3.0,6.28318530717959,1976-09-29,,Cosmos-858,0,
6.39,6.39,43.5631659603615,Payload,Box + 1 Pan,508.42,,10.7352,1.68,Defense Weather,,1978-042A,2081-06-11,0,10820,6.39,31.15125,1978-05-01,,DMSP Block 5D-1 F3,0,
,,,Payload,Sphere + 2 Rod,39.64,0.8,,,Amateur Communications,,1981-120E,9999-12-31,0,13001,,,1981-12-17,,Radio 7,0,
,,,Payload Fragmentation Debris,,,,,,,,1981-053EY,2315-04-22,0,13053,,,1981-07-24,,Cosmos-1275 debris,0,
6.57,,16.4041286170921,Rocket Body,Cyl,1421.21,2.4,4.5238934211693,,,,1983-002J,9999-12-31,0,13769,6.57,14.6461049510356,1983-01-19,,Cosmos 3 second stage (S3) (Cosmos 3M (11K65M)),0,
0.8,0.8,0.6283,Payload,Sphere,39.64,,0.5027,0.8,Defense Communications,,1984-052E,8201-07-14,0,15002,0.8,0.5883,1984-05-28,,Cosmos-1563,0,
6.57,,16.4041286170921,Rocket Body,Cyl,1421.21,2.4,4.5238934211693,,,,1986-030B,2122-01-14,0,16682,6.57,14.6461049510356,1986-04-17,,Cosmos 3 second stage (S3) (Cosmos 3M (11K65M)),0,
1.6,,1.37515885361215,Payload,Cyl,222.99,0.8,0.502654824574367,,Defense Communications,,1987-074B,9999-12-31,0,18335,1.6,1.25663706143592,1987-09-07,,Cosmos-1876,0,
,,,Rocket Fragmentation Debris,,,,,,,,1991-009AH,9999-12-31,0,21170,,,1991-03-05,,Cosmos-3M fragmentation debris,0,
1.3,,1.15510253772896,Payload,Cyl,227.95,0.8,0.502654824574367,,Defense Technology,,1995-072B,2613-11-05,0,23752,1.3,1.06814150222053,1995-12-28,,Skipper,0,
8.37,8.37,6.7413,Payload,Box + 2 Pan,662.0,,3.85,1.0,Commercial Communications,,1997-034E,2025-06-03,0,24873,4.06,5.66648161764705,1997-07-09,,Iridium 21,0,
,,,Rocket Fragmentation Debris,,,,,,,,1988-032C,2045-10-17,0,24893,,,1996-07-30,,Vostok third stage debris,0,
8.37,8.37,6.7413,Payload,Box + 2 Pan,662.0,,3.85,1.0,Commercial Communications,,1997-082A,2027-05-09,0,25104,4.06,5.66648161764705,1997-12-20,,Iridium 45,0,
1.0,,0.785398163397448,Rocket Mission Related Object,Cone,1.0,1.0,0.5,,,,1998-043H,2033-02-23,0,25401,1.0,0.635400461539407,1998-07-10,,Zenit-2 operational debris (Sep Motor Cover),0,
,,,Rocket Fragmentation Debris,,,,,,,,1991-068Z,9999-12-31,0,26014,,,1999-10-09,,Tsyklon fragmentation debris,0,
6.0,0.4,0.427083130081252,Payload,Box + 1 Arm,50.0,,0.16,0.4,Civil Imaging,,2000-057D,2035-04-05,0,26548,0.7,0.36,2000-09-26,,Tiungsat-1,0,
,,,Payload Fragmentation Debris,,,,,,,,1987-020DT,4602-12-16,0,26601,,,1987-12-17,,Cosmos-1823 fragmentation debris,0,
5.0,0.1,0.0173205080756888,Payload Mission Related Object,Irr,1.0,,0.01,0.1,,,2003-048C,2034-12-05,0,28056,0.1,0.015,2003-10-18,,DMSP 5D-3 F-16 operational debris (Despin weight),0,
,,,Payload Fragmentation Debris,,,,,,,,1999-025PN,2455-01-17,0,30061,,,2007-01-11,,Fengyun 1C debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1999-025QR,2058-03-24,0,30088,,,2007-01-11,,Fengyun 1C debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1999-025AQX,2051-09-09,0,30689,,,2007-01-11,,Fengyun 1C debris,0,
0.2,0.1,0.0274200130140509,Payload,Box + 1 Ant,1.0,,0.01,0.1,Commercial Technology,,2007-012F,2034-10-09,0,31122,0.1,0.019,2007-04-17,,CSTB 1,0,
4.2,,11.048620352157,Rocket Body,Cyl,1434.0,2.4,4.5238934211693,,,,2007-038B,2667-06-09,0,32053,4.2,10.1787601976309,2007-09-11,,Cosmos 3 second stage (S3) (Cosmos 3M (11K65M)),0,
1.0,0.2,0.150964343729404,Payload,Box + 2 Ant,6.0,,0.04,0.2,Civil Communications,,2010-035C,2035-09-14,0,36797,0.2,0.0933333333333334,2010-07-12,True,AISSAT-1,0,
7.0,,2.1324,Payload,Cyl + 1 Ant,280.0,0.8,1.5721,,Civil Communications,,2010-043A,9999-12-31,0,37152,1.6,1.79827132352941,2010-09-08,True,Gonets-M No. 12,0,5
0.1,0.1,0.0173205080756888,Payload,Box,1.0,,0.01,0.1,Amateur Technology,,2013-066S,2029-10-23,0,39432,0.1,0.015,2013-11-21,,ICUBE-1,0,
0.3,0.1,0.1911,Payload,Box + 2 Pan,5.0,,0.018,0.1,Commercial Imaging,,2014-033AC,2025-10-30,0,40036,0.3,0.1076,2014-06-19,,Flock 1c-6,0,
,,,Payload Fragmentation Debris,,,,,,,,2000-055MM,2034-02-09,0,41513,,,2015-11-25,,NOAA 16 fragmentation debris,0,
0.9,0.5,0.683739716558867,Payload,Box,65.0,,0.25,0.5,Commercial Imaging,,2017-036E,2025-10-09,0,42769,0.9,0.575,2017-06-25,True,CE-SAT-I,0,
1.0,0.5,0.633235078264092,Payload,Box + 2 Pan,500.0,,0.25,0.5,Civil Technology,,2018-054A,2025-08-13,0,43518,0.5,0.446,2018-06-27,True,XJS A,0,
1.0,0.2,0.275259056793558,Payload,Box + 2 Pan,100.0,,0.04,0.2,Defense Meteo Radio Occ.,,2018-112D,2099-08-26,0,43912,0.5,0.1664,2018-12-29,True,Yunhai-2 04 xing,0,
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2019-074X,2062-11-28,0,44734,0.1,13.5615,2019-11-14,True,Starlink 1029,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2020-019T,2074-02-12,0,45377,0.1,13.5615,2020-03-26,True,Starlink 1305,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2020-025AR,2058-05-31,0,45570,0.1,13.5615,2020-04-29,True,Starlink 1376,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2020-055BA,2071-04-02,0,46075,0.1,13.5615,2020-08-13,True,Starlink 1551,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2020-070R,2024-04-19,0,46547,0.1,13.5615,2020-10-14,True,Starlink 1698,0,251
,0.5,0.6332,Payload,Box + 2 Pan,500.0,,0.25,0.5,Defense Sigint,,2020-076A,2038-09-30,0,46807,0.5,0.446,2020-10-26,True,Yaogan Weixing 30-07-01,0,
5.0,1.0,4.0496,Payload,Trap Box + 2 Pan,148.0,,1.4342,1.0,Commercial Communications,,2020-100AF,3724-05-17,0,47287,1.3,2.95680294117647,2020-12-18,True,OneWeb 0141,0,7
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-005BH,2056-03-20,0,47404,0.1,13.5615,2021-01-25,True,Starlink 2128,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-012AL,2045-05-29,0,47654,0.1,13.5615,2021-02-22,True,Starlink 2038,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-027W,2066-05-15,0,48112,0.1,13.5615,2021-04-13,True,Starlink 2449,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-036V,2052-05-12,0,48295,0.1,13.5615,2021-05-05,True,Starlink 2535,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-036BE,2076-07-23,0,48328,0.1,13.5615,2021-05-05,True,Starlink 2504,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-041J,2025-03-10,0,48561,0.1,13.5615,2021-05-24,True,Starlink 2186,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-044P,2068-07-01,0,48651,0.1,13.5615,2021-06-01,True,Starlink 2731,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-044AL,2088-04-28,0,48672,0.1,13.5615,2021-06-01,True,Starlink 2705,0,251
3.0,1.0,3.33225579443775,Payload,Box + 2 Pan,1000.0,,1.0,1.0,Civil Radar Imaging,,2021-074A,2054-05-04,0,49071,1.0,2.04533333333333,2021-08-19,True,Tianhui 2-02A,0,
3.0,1.0,3.33225579443775,Payload,Box + 2 Pan,1000.0,,1.0,1.0,Civil Radar Imaging,,2021-074B,2054-10-28,0,49072,1.0,2.04533333333333,2021-08-19,True,Tianhui 2-02B,0,
5.0,1.0,4.77108631365546,Payload,Trap Box + 2 Pan,148.0,,0.696419413859206,1.0,Commercial Communications,,2021-075V,4423-04-06,0,49094,1.3,2.03175274719254,2021-08-24,True,OneWeb 0308,0,7
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-082P,2178-04-28,0,49143,0.1,13.5615,2021-09-20,True,Starlink 3109,0,252
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-082AC,2101-07-09,0,49156,0.1,13.5615,2021-09-20,True,Starlink 3085,0,252
5.0,1.0,4.77108631365546,Payload,Trap Box + 2 Pan,148.0,,0.696419413859206,1.0,Commercial Communications,,2021-083L,4165-06-24,0,49196,1.3,2.03175274719254,2021-09-16,True,OneWeb 0327,0,7
0.85,0.6,0.806101730552664,Payload,Box,46.0,,0.36,0.6,Commercial Technology,,2021-102G,2034-02-19,0,49401,0.85,0.69,2021-11-09,True,DRUMS,0,
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-115J,2055-05-01,0,49732,0.1,13.5615,2021-12-08,True,Starlink 3246,0,254
,,,Payload Fragmentation Debris,,,,,,,,1982-092TH,2024-05-17,0,50069,,,2021-11-15,,Cosmos-1408 debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1982-092ADS,2029-11-05,0,50404,,,2021-11-15,,Cosmos-1408 debris,0,
5.0,1.0,4.77108631365546,Payload,Trap Box + 2 Pan,148.0,,0.696419413859206,1.0,Commercial Communications,,2021-132N,4168-07-14,0,50481,1.3,2.03175274719254,2021-12-28,True,OneWeb 0401,0,7
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2022-025S,2095-08-07,0,51972,0.1,13.5615,2022-03-16,True,Starlink 3671,0,254
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2022-029BB,2066-06-23,0,52137,0.1,13.5615,2022-03-22,True,Starlink 3733,0,254
9.0,2.8,27.5921076312379,Payload,Box + 1 Pan,260.0,,0.56,2.8,Commercial Communications,,2022-041N,2076-09-18,0,52273,0.2,11.0874666666667,2022-04-25,True,Starlink 3782,0,254
9.0,2.8,27.5921076312379,Payload,Box + 1 Pan,260.0,,0.56,2.8,Commercial Communications,,2022-041AC,2096-09-11,0,52287,0.2,11.0874666666667,2022-04-25,True,Starlink 3822,0,254
9.0,2.8,27.5921076312379,Payload,Box + 1 Pan,260.0,,0.56,2.8,Commercial Communications,,2022-041BD,2125-02-27,0,52312,0.2,11.0874666666667,2022-04-25,True,Starlink 3752,0,254
0.9,0.1,0.0281,Payload,Box + 2 Ant,0.284,,0.0095,0.1,Commercial Communications,,2022-047Z,2024-05-09,0,52417,0.025,0.0156,2022-05-10,True,SpaceBEE-154,0,
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2022-062AM,2113-05-28,0,52865,0.1,13.5615,2022-06-22,True,Starlink 4274,0,254
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2022-076AJ,2098-04-21,0,53018,0.1,13.5615,2022-07-12,True,Starlink 4279,0,254
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2022-083AE,2119-01-03,0,53160,0.1,13.5615,2022-07-21,True,Starlink 4096,0,254
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2022-086BA,2074-06-01,0,53290,0.1,13.5615,2022-07-28,True,Starlink 4149,0,254
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2022-097C,2077-08-20,0,53390,0.1,13.5615,2022-08-15,True,Starlink 4517,0,254
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2022-097G,2077-04-29,0,53394,0.1,13.5615,2022-08-15,True,Starlink 4544,0,254
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2022-097BC,2088-08-15,0,53438,0.1,13.5615,2022-08-15,True,Starlink 4526,0,254
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2022-101D,2058-08-16,0,53530,0.1,13.5615,2022-08-28,True,Starlink 4482,0,254
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2022-101AH,2077-03-27,0,53558,0.1,13.5615,2022-08-24,True,Starlink 4494,0,254
,,,Other Debris,,,,,,,,2022-151FS,2147-05-23,0,54442,,,2022-11-12,,CZ-6A debris,0,
,,,Rocket Fragmentation Debris,,,,,,,,2022-151LM,2080-02-18,0,54561,,,2022-11-12,,CZ-6A debris,0,
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2022-177AV,2088-06-19,0,54863,0.1,13.5615,2022-12-28,True,Starlink 5405,0,255
,,,Rocket Fragmentation Debris,,,,,,,,2022-151RH,2045-12-26,0,54920,,,2022-11-12,,CZ-6A debris,0,
,,,Rocket Fragmentation Debris,,,,,,,,2022-151RN,2137-08-22,0,54925,,,2022-11-12,,CZ-6A debris,0,
,,,Rocket Fragmentation Debris,,,,,,,,2022-151RY,2127-02-27,0,54935,,,2022-11-12,,CZ-6A debris,0,
,,,Rocket Fragmentation Debris,,,,,,,,2022-151TL,2139-12-12,0,54971,,,2022-11-12,,CZ-6A debris,0,
5.0,1.0,4.77108631365546,Payload,Trap Box + 2 Pan,148.0,,0.696419413859206,1.0,Commercial Communications,,2023-004K,4162-07-06,0,55149,1.3,2.03175274719254,2023-01-10,True,Oneweb 0570,0,7
,,,Rocket Fragmentation Debris,,,,,,,,2022-151YA,2055-11-17,0,55528,,,2022-11-12,,CZ-6A debris,0,
,,,Rocket Fragmentation Debris,,,,,,,,2022-151ZC,2133-06-15,0,55554,,,2022-11-12,,CZ-6A debris,0,
0.3,,0.031011046862478,Payload,Cyl,1.0,0.1,0.00785398163397448,,Commercial Technology,,2021-102M,2025-01-13,0,55685,0.3,0.0274889357189107,2023-02-18,True,DRUMS Target Subsatellite 1,0,
9.0,2.8,27.5921076312379,Payload,Box + 1 Pan,305.0,,0.56,2.8,Commercial Communications,,2023-028C,2050-04-15,0,55743,0.2,11.0874666666667,2023-03-08,True,Starlink 5602,0,252
9.0,2.8,27.5921076312379,Payload,Box + 1 Pan,305.0,,0.56,2.8,Commercial Communications,,2023-037L,2091-01-11,0,55924,0.2,11.0874666666667,2023-03-22,True,Starlink 5849,0,252
9.0,2.8,27.5921076312379,Payload,Box + 1 Pan,305.0,,0.56,2.8,Commercial Communications,,2023-037AU,2126-12-22,0,55956,0.2,11.0874666666667,2023-03-22,True,Starlink 5883,0,252
9.0,2.8,27.5921076312379,Payload,Box + 1 Pan,300.0,,0.56,2.8,Commercial Communications,,2023-058Z,2187-11-27,0,56340,0.2,11.0874666666667,2023-05-03,True,Starlink 5540,0,253
,,,Rocket Fragmentation Debris,,,,,,,,2022-151ADE,2127-04-14,0,56582,,,2022-11-12,,CZ-6A debris,0,
9.0,2.8,27.5921076312379,Payload,Box + 1 Pan,305.0,,0.56,2.8,Commercial Communications,,2023-078AQ,2037-03-25,0,56805,0.2,11.0874666666667,2023-06-06,True,Starlink 6064,0,252
4.3,,12.2703642460974,Payload Mission Related Object,Cyl + 2 Pan,1842.0,2.8,6.15752160103599,,,,2022-162C,2024-04-03,0,56873,2.3,9.2766583061309,2023-06-07,,Shenzhou 15 Guidao Cang,0,
,,,Unknown,,,,,,,,1998-067WC,2024-05-17,0,58229,,,2023-11-05,,,0,
29.0,2.7,92.8399436945112,Payload,Box + 2 Pan,750.0,,0.81,4.1,Commercial Communications,,2023-192L,2081-04-25,0,58541,0.3,33.8838666666667,2023-12-14,True,Starlink 31045,0,257
30.0,,21.7977635676043,Payload,Oct Cyl + 4 Pan + 1 Rod,50.8,0.457,0.107242088374845,,Defense Navigation,,1966-005A,2072-01-14,6,1952,0.254,7.56512339366283,1966-01-28,,"Transit 11 (NNS 30070, OPS 1593)",1,
1.07,,1.0805579666666,Payload,Cyl,130.82,1.07,0.5992,,Civil Weather,,1968-114A,9999-12-31,0,3615,0.56,0.92021175814462,1968-12-15,,ESSA 8,0,
,,,Rocket Fragmentation Debris,,,,,,,,1969-082AJ,2033-05-18,0,4141,,,1969-10-04,,Agena D debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1970-089Q,2124-02-11,0,4698,,,1970-10-23,,Cosmos-374 fragmentation debris,0,
3.8,,11.2161926307438,Rocket Body,Cyl,1427.16,2.6,5.30929158456675,,,,1971-028B,2027-05-03,0,5118,3.8,10.4143796466502,1971-04-07,,Vostok 8A92M-2 (Vostok SL-3 (A-1)),0,
,,0.5446,Payload,Oct Cyl + 8 Pan + 1 Ant,83.25,0.71,0.3565,,Civil Communications,,1971-071A,2044-05-12,0,5435,0.58,0.4934,1971-08-16,,EOLE 1,0,
0.8,0.8,0.6283,Payload,Sphere,39.64,,0.5027,0.8,Defense Communications,,1974-072E,8760-12-19,0,7439,0.8,0.5883,1974-09-19,,Cosmos-681,0,
3.8,,11.2161926307438,Rocket Body,Cyl,1427.16,2.6,5.30929158456675,,,,1974-099B,2239-12-17,0,7575,3.8,10.4143796466502,1974-12-17,,Vostok 8A92M-2 (Vostok SL-3 (A-1)),0,
0.8,0.8,0.6283,Payload,Sphere,39.64,,0.5027,0.8,Defense Communications,,1978-005B,7553-02-14,0,10584,0.8,0.5883,1978-01-10,,Cosmos-977,0,
5.0,,11.0565168943276,Payload,Cyl,802.78,2.1,3.46360590058275,,Civil Navigation,,1979-030A,2627-07-04,0,11326,5.0,9.97848366596458,1979-04-11,,Cosmos-1092,0,
,,,Rocket Fragmentation Debris,,,,,,,,1978-026EB,2069-06-17,0,12283,,,1981-01-27,,Delta 2910 debris,0,
0.8,0.8,0.6283,Payload,Sphere,39.64,,0.5027,0.8,Defense Communications,,1981-074H,7211-02-20,0,12643,0.8,0.5883,1981-08-06,,Cosmos-1294,0,
,,,Payload Fragmentation Debris,,,,,,,,1981-053BM,2792-12-20,0,12720,,,1981-07-24,,Cosmos-1275 debris,0,
0.8,0.8,0.6283,Payload,Sphere,39.64,,0.5027,0.8,Defense Communications,,1981-116H,9363-04-17,0,12982,0.8,0.5883,1981-11-28,,Cosmos-1327,0,
6.57,,16.4041286170921,Rocket Body,Cyl,1421.21,2.4,4.5238934211693,,,,1984-118B,2701-05-17,0,15399,6.57,14.6461049510356,1984-11-15,,Cosmos 3 second stage (S3) (Cosmos 3M (11K65M)),0,
1.6,,1.37515885361215,Payload,Cyl,222.99,0.8,0.502654824574367,,Defense Communications,,1988-002A,9999-12-31,0,18788,1.6,1.25663706143592,1988-01-15,,Cosmos-1909,0,
,,,Rocket Fragmentation Debris,,,,,,,,1975-052GZ,2313-06-19,0,21545,,,1991-05-01,,Delta 2910 debris,0,
,,,Rocket Fragmentation Debris,,,,,,,,1992-093GK,2062-02-15,0,22500,,,1992-12-26,,Zenit-2 fragmentation debris,0,
6.57,,16.4041286170921,Rocket Body,Cyl,1421.21,2.4,4.5238934211693,,,,1994-045B,2803-09-19,0,23190,6.57,14.6461049510356,1994-08-02,,Cosmos 3 second stage (S3) (Cosmos 3M (11K65M)),0,
4.3,,4.09072899574325,Payload,Cyl + 1 Pan,67.39,1.0,0.2,,Commercial Imaging,,1995-017C,2045-08-23,0,23547,0.2,1.65944538104488,1995-04-03,,MicroLab 1,0,
8.37,1.2,13.9225183027936,Payload,Box + 2 Pan,660.0,,1.44,1.2,Civil Communications,,1997-048A,2079-12-28,0,24925,4.06,7.9167,1997-09-01,,Iridium MFS 1,0,
6.57,,16.4041286170921,Rocket Body,Cyl,1421.21,2.4,4.5238934211693,,,,1998-072C,2798-04-21,0,25569,6.57,14.6461049510356,1998-12-10,,Cosmos 3 second stage (S3) (Cosmos 3M (11K65M)),0,
,,,Rocket Fragmentation Debris,,,,,,,,1988-032D,2027-07-26,0,25655,,,1996-07-30,,Vostok third stage debris,0,
6.0,1.2,14.0525263284516,Payload,Box + 2 Pan,1130.0,,1.44,1.2,Civil Astronomy,,1999-035A,2146-12-20,9,25791,5.5,8.8784,1999-06-24,,FUSE,0,
1.0,,0.785398163397448,Rocket Mission Related Object,Cone,1.0,1.0,0.5,,,,2000-006G,2035-04-26,0,26077,1.0,0.635400461539407,2000-02-03,,Zenit-2 operational debris (Sep Motor Cover),0,
,,,Payload Fragmentation Debris,,,,,,,,1966-040T,2359-02-23,0,28205,,,1997-11-08,,Nimbus 2 debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1999-025AT,2024-02-28,0,29753,,,2007-01-11,,Fengyun 1C debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1999-025FT,2103-01-15,0,29873,,,2007-01-11,,Fengyun 1C debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1999-025KJ,2074-07-23,0,29960,,,2007-01-11,,Fengyun 1C debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1999-025QW,2045-03-03,0,30093,,,2007-01-11,,Fengyun 1C debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1999-025AFN,2024-04-24,0,30451,,,2007-01-11,,Fengyun 1C debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1999-025CBW,2056-03-13,0,31664,,,2007-01-11,,Fengyun 1C debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1993-036KG,2024-06-02,0,34069,,,2009-02-10,,Cosmos-2251 fragmentation debris,0,
8.4,,29.0095151546161,Rocket Body,Cyl,3800.0,3.3,8.55298599939821,,,,2009-061B,2065-05-23,0,36089,8.4,26.0477300890764,2009-11-12,,L-55 (YF24) (Long March (CZ) 2C),0,
5.0,1.5,8.09732871631961,Payload,Box + 2 Pan,1040.0,,2.25,1.5,Civil Imaging,,2009-072A,9774-10-19,0,36121,1.5,4.79466666666667,2009-12-15,True,Yaogan Weixing 8,0,
8.4,,29.0095151546161,Rocket Body,Cyl,3800.0,3.3,8.55298599939821,,,,2011-030B,2037-07-11,0,37731,8.4,26.0477300890764,2011-07-06,,L-55 (YF24) (Long March (CZ) 2C),0,
8.0,,28.2122119537555,Rocket Body,Cyl + 1 Sail,4006.0,3.35,8.81413088872786,,,,2011-068C,2137-09-11,0,37932,8.0,25.4557362234155,2011-11-20,,L-53 (YF24B) (Long March (CZ) 2D),0,
3.7,,4.35838063068915,Payload,Hex Cyl + 2 Pan,183.0,1.0,0.649519052838329,,Civil Astronomy,,2013-033A,2037-09-07,0,39197,2.1,2.6340928597525,2013-06-28,True,IRIS,0,
,,,Payload Mission Related Object,Cone,,,,,,,2013-037F,2055-02-19,0,39213,,,2013-07-19,,SJ-15 operational debris (adapter),0,
0.2,0.2,0.0489897948556636,Payload,Box,2.0,,0.02,0.1,Civil Science,,2014-033R,2030-07-13,0,40025,0.2,0.04,2014-06-19,True,QB50P1,0,
,,,Payload Fragmentation Debris,,,,,,,,1995-015AA,2035-12-25,0,40413,,,2015-02-03,,DMSP F-13 debris,0,
9.4,1.5,21.3256,Payload,Trap Box + 2 Pan,860.0,,1.8988,1.5,Commercial Communications,,2017-083B,7385-05-20,0,43071,3.1,14.4232716911764,2017-12-23,True,Iridium Next SV138,0,6
8.9,,31.0905633323622,Rocket Body,Cyl + 1 Sail,4000.0,3.35,8.81413088872786,,,,2019-063B,2122-07-26,0,44548,8.9,27.8237116860589,2019-09-25,,L-53 (YF24B) (Long March (CZ) 2D),0,
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2020-025A,2057-11-15,0,45531,0.1,13.5615,2020-04-25,True,Starlink 1329,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2020-025BL,2075-12-29,0,45589,0.1,13.5615,2020-04-29,True,Starlink 1364,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2020-055AC,2058-09-28,0,46053,0.1,13.5615,2020-08-13,True,Starlink 1543,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2020-070F,2056-02-06,0,46537,0.1,13.5615,2020-10-14,True,Starlink 1672,0,251
,0.2,0.0938083151964686,Payload,Box,10.0,,0.04,0.2,Commercial Sigint,,2020-081K,2034-04-15,0,46914,0.3,0.08,2020-11-12,True,KSM1-B,0,
5.0,1.0,4.0496,Payload,Trap Box + 2 Pan,148.0,,1.4342,1.0,Commercial Communications,,2020-100F,3724-10-24,0,47263,1.3,2.95680294117647,2020-12-18,True,OneWeb 0117,0,7
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-012BM,2203-04-07,0,47679,0.1,13.5615,2021-02-22,True,Starlink 2095,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-036U,2057-11-08,0,48294,0.1,13.5615,2021-05-05,True,Starlink 2533,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-036AM,2076-10-25,0,48311,0.1,13.5615,2021-05-05,True,Starlink 2534,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-041AF,2050-02-10,0,48582,0.1,13.5615,2021-05-24,True,Starlink 2236,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-044N,2069-07-12,0,48650,0.1,13.5615,2021-06-01,True,Starlink 2672,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-044AK,2074-05-21,0,48671,0.1,13.5615,2021-06-01,True,Starlink 2745,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-044AN,2056-08-24,0,48674,0.1,13.5615,2021-06-01,True,Starlink 2712,0,251
5.0,1.0,4.77108631365546,Payload,Trap Box + 2 Pan,148.0,,0.696419413859206,1.0,Commercial Communications,,2021-132D,4198-02-02,0,50472,1.3,2.03175274719254,2021-12-28,True,OneWeb 0392,0,7
